FG,FGA,FG_per,3P,3PA,3P_per,2P,2PA,2P_per,eFG_per,FT,FTA,FT_per,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
4.196319018404907,12.588957055214724,0.7177914110429449,1.7021595092024542,4.638036809815952,0.367,2.3852760736196315,7.950920245398772,0.3,0.393999999999999,2.459484662576687,3.5337423312883436,0.696,1.1042944785276072,4.196319018404907,5.300613496932515,2.6503067484662575,1.3251533742331287,0.0,1.3251533742331287,3.5337423312883436,12.368098159509202
3.913043478260869,9.130434782608695,1.0956521739130434,0.2608695652173913,1.0434782608695652,0.25,3.5501739130434786,8.08695652173913,0.439,0.433,1.0865217391304347,1.3043478260869565,0.833,0.2608695652173913,1.3043478260869565,1.5652173913043477,7.043478260869565,1.3043478260869565,0.2608695652173913,1.5652173913043477,2.869565217391304,9.130434782608695
8.015625,14.906249999999998,0.7537499999999999,0.22359375,0.703125,0.318,7.769109374999999,14.203124999999998,0.547,0.544,3.3195937499999992,4.078124999999999,0.814,5.484375,9.28125,14.765625,2.6718749999999996,0.5625,0.5625,2.5312499999999996,3.3749999999999996,19.6875
4.037383177570093,11.102803738317757,1.1876635514018692,1.8228785046728975,7.065420560747665,0.258,2.131738317757009,4.037383177570093,0.528,0.436,1.6714766355140187,3.02803738317757,0.552,1.0093457943925233,3.7009345794392527,4.710280373831776,1.3457943925233646,1.0093457943925233,0.33644859813084116,0.6728971962616823,2.355140186915888,11.439252336448599
5.628318584070796,14.336283185840708,0.416283185840708,2.6041061946902655,7.115044247787611,0.366,3.0112566371681413,7.221238938053097,0.417,0.482,2.0414867256637144,2.5486725663716814,0.800999999999999,0.3185840707964602,2.4424778761061945,2.761061946902655,6.6902654867256635,1.2743362831858407,0.10619469026548674,2.6548672566371683,2.1238938053097347,15.823008849557523
4.592592592592593,10.37037037037037,0.6577777777777778,0.021185185185185182,0.14814814814814814,0.143,4.579555555555545,10.222222222222221,0.447999999999999,0.445,1.9437037037037008,2.962962962962963,0.655999999999999,2.2222222222222223,5.037037037037036,7.2592592592592595,2.518518518518518,1.1851851851851851,0.2962962962962963,2.8148148148148144,4.296296296296296,11.11111111111111
5.113636363636363,10.636363636363637,0.9674999999999998,1.0832727272727272,3.2727272727272725,0.331,3.932181818181818,7.363636363636362,0.534,0.523,2.4414545454545453,3.2727272727272725,0.746,2.8636363636363633,5.727272727272727,8.590909090909092,1.8409090909090906,0.6136363636363635,1.8409090909090906,2.0454545454545454,4.704545454545454,13.499999999999998
3.260869565217391,9.26086956521739,0.4617391304347826,1.3343478260869566,3.913043478260869,0.341,1.893913043478261,5.217391304347826,0.363,0.427,0.6957391304347825,0.7826086956521738,0.889,0.9130434782608695,2.608695652173913,3.391304347826087,3.1304347826086953,1.3043478260869565,0.2608695652173913,2.478260869565217,3.1304347826086953,8.608695652173912
7.543766578249337,15.946949602122013,0.4526259946949602,1.8273103448275863,4.9655172413793105,0.368,5.7323076923076925,10.981432360742705,0.522,0.531,2.3428647214854106,3.342175066312997,0.701,1.909814323607427,4.297082228116711,6.206896551724138,5.4429708222811675,1.8143236074270552,0.47745358090185674,2.4827586206896552,2.4827586206896552,19.28912466843501
6.15929203539823,13.168141592920355,0.4991150442477876,0.0,1.7779812256309282,0.0,6.215362831858407,13.168141592920355,0.472,0.47,3.4661946902654868,4.247787610619469,0.816,2.8672566371681416,4.884955752212389,7.7522123893805315,1.6991150442477878,0.7433628318584071,0.6371681415929203,2.336283185840708,2.5486725663716814,15.929203539823009
0.34615384615384615,5.538461538461538,0.31499999999999995,0.0,0.34615384615384615,0.0,0.4846153846153846,4.846153846153846,0.1,0.091,2.379807692307692,3.8076923076923075,0.625,0.34615384615384615,4.846153846153846,5.538461538461538,2.0769230769230766,1.3846153846153846,0.0,3.4615384615384612,3.4615384615384612,3.4615384615384612
4.5,8.0625,1.07625,0.08991184248817634,0.5444291394371789,0.16514884302689162,4.6278749999999995,8.0625,0.574,0.574,2.1971249999999967,3.9375000000000004,0.557999999999999,3.9375000000000004,6.937500000000001,10.875,0.75,0.5625,2.625,2.0625,4.6875,11.4375
7.444067796610169,12.813559322033898,0.7126779661016949,0.0,0.5444291394371789,0.0,7.49593220338983,12.813559322033898,0.585,0.584,2.7949423728813563,4.515254237288136,0.619,4.027118644067796,7.688135593220339,11.715254237288134,0.8542372881355932,0.8542372881355932,2.806779661016949,2.31864406779661,4.7593220338983055,17.694915254237287
4.676737160120846,10.549848942598187,0.4796374622356495,0.08991184248817634,0.5444291394371789,0.16514884302689162,4.652483383685801,10.549848942598187,0.441,0.441,3.3845438066465254,4.459214501510574,0.759,4.785498489425982,7.1782477341389725,11.963746223564954,1.1963746223564955,0.6525679758308156,0.6525679758308156,1.7401812688821752,3.6978851963746218,12.725075528700906
5.431034482758621,12.879310344827587,0.6563793103448275,0.04437931034482758,0.15517241379310345,0.286,5.3950344827586205,12.724137931034482,0.424,0.424,3.123310344827586,5.275862068965517,0.592,6.6724137931034475,9.0,15.517241379310345,0.9310344827586207,0.6206896551724138,1.0862068965517242,2.017241379310345,4.655172413793103,13.965517241379311
5.841509433962264,12.226415094339623,0.6520754716981132,0.0,1.7779812256309282,0.0,5.82765283018868,12.09056603773585,0.482,0.48,4.346490566037736,6.113207547169812,0.711,3.2603773584905658,5.433962264150943,8.558490566037735,0.9509433962264151,1.0867924528301887,2.309433962264151,2.4452830188679244,3.5320754716981133,16.030188679245285
3.402985074626865,8.597014925373132,0.6931343283582089,1.2394029850746267,3.5820895522388057,0.346,2.081194029850746,5.014925373134328,0.415,0.457999999999999,1.4007761194029849,1.9701492537313432,0.711,2.149253731343283,4.656716417910448,6.6268656716417915,2.8656716417910446,1.253731343283582,1.253731343283582,1.7910447761194028,4.835820895522388,9.313432835820896
5.982808022922636,13.40974212034384,0.4610888252148997,1.576160458452722,4.126074498567335,0.382,4.409742120343839,9.283667621776505,0.475,0.505,2.4725501432664756,3.0945558739255015,0.799,1.7535816618911175,6.189111747851003,8.045845272206304,2.2693409742120347,0.9283667621776505,0.5157593123209169,2.0630372492836675,3.6103151862464187,15.988538681948425
6.4975609756097565,13.873170731707319,0.8200975609756098,0.0878048780487805,0.351219512195122,0.25,6.40940487804878,13.521951219512195,0.474,0.471,3.437034146341463,4.917073170731707,0.699,2.9853658536585366,8.429268292682925,11.414634146341463,2.282926829268293,1.0536585365853657,0.351219512195122,2.1073170731707314,4.214634146341463,16.507317073170732
3.342857142857143,7.714285714285714,1.1725714285714286,0.08991184248817634,0.5444291394371789,0.16514884302689162,3.517714285714286,7.714285714285714,0.456,0.456,1.5197142857142858,2.5714285714285716,0.591,2.0571428571428574,5.142857142857143,7.2,0.0,0.5142857142857143,1.8,2.0571428571428574,4.371428571428571,8.485714285714286
5.764350453172205,13.812688821752264,0.4578851963746223,0.6582235649546826,1.8489425981873109,0.356,5.156374622356495,11.963746223564954,0.431,0.444,1.515262839879154,1.957703927492447,0.774,1.1963746223564955,3.5891238670694863,4.8942598187311175,2.6102719033232624,0.4350453172205438,0.5438066465256798,1.3051359516616312,1.3051359516616312,13.812688821752264
8.26890756302521,19.865546218487392,0.4225210084033613,3.0630252100840325,8.168067226890754,0.375,5.218487394957983,11.596638655462185,0.45,0.497,5.576873949579832,6.2521008403361344,0.892,0.6050420168067225,3.428571428571428,4.033613445378151,6.857142857142856,0.9075630252100839,0.4033613445378151,3.2268907563025206,2.2184873949579833,25.310924369747898
4.291390728476821,10.728476821192054,0.9345695364238411,0.5621721854304622,1.4304635761589404,0.392999999999999,3.6448211920529805,9.298013245033113,0.392,0.42,0.7950993377483445,1.1920529801324504,0.667,1.1920529801324504,2.1456953642384105,3.099337748344371,6.198675496688742,1.1920529801324504,0.2384105960264901,2.384105960264901,3.576158940397351,9.774834437086092
1.6071428571428572,7.071428571428572,0.7746428571428572,1.0067142857142857,5.785714285714286,0.174,0.8035714285714286,1.6071428571428572,0.5,0.31,2.273464285714286,3.535714285714286,0.643,0.32142857142857145,2.25,2.5714285714285716,0.6428571428571429,0.6428571428571429,0.0,1.2857142857142858,5.464285714285714,6.750000000000001
6.2645011600928076,14.450116009280743,0.36167053364269136,1.447350348027842,4.009280742459397,0.361,4.802784222737819,10.440835266821345,0.46,0.482,3.620380510440835,4.677494199535962,0.774,0.8352668213457076,3.25754060324826,4.092807424593968,3.9257540603248264,1.8375870069605569,0.7517401392111368,2.338747099767981,1.5870069605568442,17.54060324825986
6.095238095238096,11.61904761904762,0.9980952380952383,0.0,0.1904761904761905,0.0,6.045714285714286,11.428571428571429,0.529,0.524,2.434285714285714,2.857142857142857,0.852,2.2857142857142856,4.571428571428571,6.857142857142858,1.9047619047619049,0.9523809523809524,0.5714285714285714,2.2857142857142856,5.333333333333334,14.476190476190476
5.067961165048543,11.70873786407767,0.7566990291262135,0.0,1.7779812256309282,0.0,5.017281553398058,11.53398058252427,0.435,0.433,4.031126213592232,5.766990291262135,0.699,3.3203883495145625,8.03883495145631,11.184466019417476,1.048543689320388,1.2233009708737863,1.3980582524271845,2.097087378640776,4.019417475728155,14.15533980582524
3.7456647398843925,9.15606936416185,0.8427745664739885,0.0,0.20809248554913296,0.0,3.753988439306358,9.15606936416185,0.41,0.405,2.2403236994219653,2.913294797687861,0.769,1.8728323699421963,5.202312138728323,7.07514450867052,1.4566473988439306,1.4566473988439306,2.497109826589595,2.497109826589595,4.786127167630058,9.572254335260116
7.509202453987729,14.687116564417177,0.5676073619631902,0.022085889570552148,0.11042944785276074,0.2,7.506993865030675,14.576687116564417,0.515,0.514,2.83880981595092,3.644171779141104,0.779,2.319018404907976,7.177914110429447,9.496932515337422,2.319018404907976,0.8834355828220859,0.3312883435582822,2.2085889570552144,3.312883435582822,17.889570552147237
4.631578947368421,9.052631578947366,1.063157894736842,1.7861052631578906,4.421052631578948,0.403999999999999,2.778947368421053,4.631578947368421,0.6,0.603,2.3309473684210524,3.3684210526315788,0.692,0.21052631578947367,4.631578947368421,4.842105263157894,1.2631578947368418,0.42105263157894735,0.21052631578947367,1.2631578947368418,2.3157894736842106,13.052631578947368
4.153846153846154,11.353846153846153,1.008,1.5837230769230766,5.261538461538461,0.301,2.5526769230769233,6.092307692307693,0.419,0.434,1.3259076923076925,1.9384615384615385,0.684,0.8307692307692307,4.430769230769231,5.261538461538461,3.6000000000000005,1.9384615384615385,0.27692307692307694,2.2153846153846155,3.6000000000000005,11.076923076923077
5.925925925925926,13.629629629629628,0.6503703703703704,0.7399999999999979,2.2222222222222223,0.332999999999999,5.247407407407407,11.407407407407407,0.46,0.466,3.348,4.0,0.837,1.1851851851851851,2.8148148148148144,4.0,3.7037037037037037,1.6296296296296295,0.44444444444444436,2.518518518518518,3.407407407407407,16.0
8.656891495601172,16.258064516129032,0.5605865102639296,0.1356598240469208,0.5278592375366569,0.257,8.494310850439883,15.730205278592374,0.54,0.535,5.88774193548387,6.96774193548387,0.845,0.6334310850439882,5.173020527859237,5.806451612903226,5.912023460410556,1.0557184750733137,0.3167155425219941,2.5337243401759526,2.744868035190616,23.331378299120235
5.034965034965035,11.832167832167833,1.0799999999999998,0.4177578103701632,1.7779812256309282,0.234961879432624,5.0760000000000005,11.832167832167833,0.429,0.429,0.881118881118881,1.762237762237762,0.5,2.5174825174825175,5.034965034965035,7.5524475524475525,0.7552447552447551,0.7552447552447551,0.7552447552447551,0.7552447552447551,5.034965034965035,10.825174825174823
4.772727272727273,12.136363636363638,0.5318181818181819,1.8809999999999998,5.181818181818182,0.363,2.8513636363636365,6.954545454545455,0.41,0.467,1.546227272727273,2.3181818181818183,0.667,0.5454545454545455,2.4545454545454546,3.1363636363636362,6.954545454545455,0.8181818181818181,0.13636363636363638,2.7272727272727275,2.863636363636364,12.81818181818182
6.352941176470588,16.11764705882353,0.46823529411764586,2.052,6.705882352941177,0.306,4.35764705882352,9.411764705882353,0.462999999999999,0.461,1.9996470588235291,2.705882352941176,0.739,0.3529411764705882,2.705882352941176,3.058823529411765,4.470588235294117,0.9411764705882353,0.3529411764705882,2.705882352941176,2.3529411764705883,16.823529411764707
4.2,7.800000000000001,1.1,0.1,0.2,0.5,4.18,7.599999999999999,0.55,0.552999999999999,2.1408,4.8,0.446,3.0,4.6,7.599999999999999,1.2,0.8,1.4,2.8,4.8,10.8
7.415730337078652,17.258426966292134,0.5743820224719102,1.5780674157303367,5.123595505617977,0.308,5.8280898876404486,12.269662921348313,0.475,0.471,3.3815730337078653,4.044943820224719,0.836,0.8089887640449438,2.8314606741573036,3.7752808988764044,7.146067415730337,0.8089887640449438,0.1348314606741573,2.966292134831461,2.5617977528089884,19.685393258426966
6.841121495327102,16.822429906542055,0.4530841121495316,2.4422803738317755,6.841121495327102,0.357,4.361831775700935,9.981308411214954,0.437,0.476,2.150467289719626,2.803738317757009,0.767,1.0093457943925233,5.4953271028037385,6.504672897196261,1.457943925233645,0.6728971962616821,0.6728971962616821,1.457943925233645,2.803738317757009,18.168224299065418
6.5072886297376105,14.169096209912537,0.4827988338192421,0.0273935860058309,0.314868804664723,0.087,6.497632653061224,13.854227405247814,0.469,0.461,3.06997084548105,4.0932944606414,0.75,4.303206997084549,7.556851311953353,11.755102040816327,1.469387755102041,0.8396501457725949,0.41982507288629745,2.099125364431487,2.518950437317784,16.16326530612245
4.301886792452829,8.830188679245284,1.1366037735849055,0.04528301886792453,0.22641509433962265,0.2,4.362113207547169,8.603773584905658,0.507,0.503,3.2073962264150944,4.0754716981132075,0.787,2.9433962264150946,4.528301886792453,7.471698113207546,1.3584905660377358,0.6792452830188679,0.9056603773584906,2.0377358490566038,5.2075471698113205,12.226415094339623
5.723849372384937,13.857740585774058,0.622092050209205,1.9358661087866107,5.422594142259414,0.357,3.7873807531380757,8.435146443514645,0.449,0.482,2.7173221757322175,3.3138075313807533,0.82,0.602510460251046,2.711297071129707,3.3138075313807533,2.1087866108786613,0.903765690376569,0.301255230125523,1.205020920502092,2.1087866108786613,15.96652719665272
4.872180451127819,10.015037593984964,0.6577443609022555,0.08991184248817634,0.5444291394371789,0.16514884302689162,4.867308270676692,10.015037593984964,0.486,0.486,1.8751127819548867,2.3007518796992477,0.815,2.571428571428571,7.984962406015037,10.556390977443609,1.4887218045112782,0.5413533834586466,1.3533834586466165,1.4887218045112782,4.872180451127819,11.6390977443609
5.6000000000000005,12.133333333333333,0.6160000000000001,2.5254666666666608,6.2666666666666675,0.402999999999999,3.132,6.0,0.522,0.564,2.0351999999999997,2.4,0.848,0.7999999999999999,2.8000000000000003,3.6,4.3999999999999995,1.2,0.13333333333333333,1.8666666666666667,2.9333333333333336,15.733333333333334
2.423076923076923,7.615384615384615,1.0696153846153846,0.1298076923076923,1.0384615384615383,0.125,2.236153846153846,6.576923076923076,0.34,0.318,0.34615384615384615,0.6923076923076923,0.5,0.6923076923076923,2.0769230769230766,3.115384615384615,0.6923076923076923,0.6923076923076923,0.34615384615384615,1.0384615384615383,4.846153846153846,5.1923076923076925
6.75,15.75,0.9652499999999999,3.375,6.75,0.5,3.375,9.0,0.375,0.536,2.25,2.25,1.0,1.125,1.125,2.25,1.125,0.0,0.0,3.375,4.5,19.125
4.363636363636363,8.50909090909091,1.1127272727272728,0.08991184248817634,0.5444291394371789,0.16514884302689162,4.339636363636364,8.50909090909091,0.51,0.51,0.6981818181818182,1.7454545454545456,0.4,3.490909090909091,6.981818181818182,10.47272727272727,2.4,2.1818181818181817,0.8727272727272728,2.4,3.9272727272727272,9.381818181818181
4.99421965317919,11.445086705202312,0.9114450867052002,1.2751907514450835,3.3294797687861273,0.382999999999999,3.7412947976878614,8.115606936416185,0.461,0.494,1.4462427745664739,2.0809248554913293,0.695,1.4566473988439306,6.242774566473988,7.69942196531792,1.4566473988439306,0.6242774566473988,0.4161849710982659,1.6647398843930636,2.913294797687861,12.693641618497109
3.0566037735849054,6.452830188679244,1.5860377358490567,0.08991184248817634,0.5444291394371789,0.16514884302689162,3.0134716981132073,6.452830188679244,0.467,0.467,5.63977358490566,7.811320754716981,0.722,1.0188679245283019,7.132075471698114,8.150943396226415,1.6981132075471699,1.6981132075471699,1.6981132075471699,3.7358490566037736,5.433962264150944,11.547169811320755
5.172413793103448,12.0,0.8875862068965518,0.0,0.20689655172413796,0.0,5.1064137931034494,11.793103448275865,0.433,0.429,5.21255172413793,7.0344827586206895,0.741,2.4827586206896552,6.0,8.482758620689655,2.896551724137931,1.2413793103448276,0.6206896551724138,2.896551724137931,6.0,15.517241379310347
1.8529411764705883,6.088235294117647,0.8311764705882353,0.08991184248817634,0.5444291394371789,0.16514884302689162,1.9117058823529411,6.088235294117647,0.314,0.314,1.10541176470588,2.3823529411764706,0.463999999999999,2.3823529411764706,3.7058823529411766,6.088235294117647,1.0588235294117647,0.7941176470588235,1.0588235294117647,1.0588235294117647,6.352941176470588,4.764705882352941
